"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14895-9810","PG","Jerryd","Bayless","19.595","40","4100","MIL@CHI","MIL","CHI","","","",""
"14895-9458","SG","Tony","Allen","16.480851063829785","47","4100","MEM@CLE","MEM","CLE","","","",""
"14895-14554","SG","E'Twaun","Moore","12.838775510204082","49","4100","MIL@CHI","CHI","MIL","","","",""
"14895-9700","C","Spencer","Hawes","15.129787234042555","47","4100","MIN@CHA","CHA","MIN","O","Back","",""
"14895-63123","SF","Mario","Hezonja","9.700000000000001","58","3900","ORL@GS","ORL","GS","","","",""
"14895-12369","SG","Lance","Stephenson","11.645098039215686","51","3900","MEM@CLE","MEM","CLE","","","",""
"14895-14515","SG","Iman","Shumpert","14.66111111111111","36","3900","MEM@CLE","CLE","MEM","","","",""
"14895-9643","PG","Shaun","Livingston","13.775862068965518","58","3900","ORL@GS","GS","ORL","","","",""
"14895-9664","SF","Andre","Iguodala","19.20862068965517","58","3900","ORL@GS","GS","ORL","GTD","Hamstring","",""
"14895-9547","SF","Mike","Dunleavy","14.766666666666666","12","3800","MIL@CHI","CHI","MIL","","","",""
"14895-9629","PF","David","West","15.601639344262296","61","3800","SA@IND","SA","IND","","","",""
"14895-18256","SF","Doug","McDermott","12.771666666666667","60","3800","MIL@CHI","CHI","MIL","","","",""
"14895-15952","PF","John","Henson","16.245238095238093","42","3800","MIL@CHI","MIL","CHI","O","Back","",""
"14895-20064","PG","Matthew","Dellavedova","17.94909090909091","55","3700","MEM@CLE","CLE","MEM","","","",""
"14895-16448","PF","Frank","Kaminsky","15.581666666666667","60","3700","MIN@CHA","CHA","MIN","","","",""
"14895-9935","C","Brandan","Wright","14.466666666666667","12","3700","MEM@CLE","MEM","CLE","O","Knee","",""
"14895-9471","PF","Boris","Diaw","14.041935483870969","62","3700","SA@IND","SA","IND","","","",""
"14895-9495","PG","Jose Juan","Barea","17.02456140350877","57","3700","LAC@DAL","DAL","LAC","","","",""
"14895-9513","C","Chris","Andersen","8.7625","16","3700","MEM@CLE","MEM","CLE","O","Shoulder","",""
"14895-15591","C","Miles","Plumlee","9.72857142857143","42","3700","MIL@CHI","MIL","CHI","","","",""
"14895-15405","PF","JaMychal","Green","12.077586206896552","58","3700","MEM@CLE","MEM","CLE","","","",""
"14895-15469","PF","Quincy","Acy","9.757894736842104","38","3700","SAC@NO","SAC","NO","","","",""
"14895-9534","PG","Aaron","Brooks","13.08","50","3600","MIL@CHI","CHI","MIL","","","",""
"14895-63826","C","Boban","Marjanovic","10.351219512195122","41","3600","SA@IND","SA","IND","","","",""
"14895-12344","PG","Greivis","Vasquez","15.55625","16","3600","MIL@CHI","MIL","CHI","O","Ankle","",""
"14895-15592","PG","Austin","Rivers","13.183333333333332","48","3600","LAC@DAL","LAC","DAL","","","",""
"14895-15583","SG","Seth","Curry","6.314285714285715","28","3600","SAC@NO","SAC","NO","GTD","Foot","",""
"14895-23716","SF","Kyle","Anderson","10.782758620689656","58","3600","SA@IND","SA","IND","","","",""
"14895-9715","SG","Marco","Belinelli","15.486440677966103","59","3600","SAC@NO","SAC","NO","","","",""
"14895-15782","PG","Russ","Smith","3.6866666666666665","15","3500","MEM@CLE","MEM","CLE","","","",""
