C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,RW,Ryan Reaves (6189289),Ryan Reaves,6189289,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Tanner Glass (6189225),Tanner Glass,6189225,2500,Phi@NYR 07:30PM ET,NYR,
,,,,,,,,,,D,Andrew Bodnarchuk (6189358),Andrew Bodnarchuk,6189358,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,C,Jesse Winchester (6189049),Jesse Winchester,6189049,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,C,Stephen Gionta (6189066),Stephen Gionta,6189066,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Jamie McBain (6189373),Jamie McBain,6189373,2500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,D,Carl Gunnarsson (6189407),Carl Gunnarsson,6189407,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,LW,Magnus Paajarvi (6189218),Magnus Paajarvi,6189218,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Jordan Caron (6189290),Jordan Caron,6189290,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Erik Condra (6189291),Erik Condra,6189291,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Zac Rinaldo (6189213),Zac Rinaldo,6189213,2500,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,D,Robert Bortuzzo (6189409),Robert Bortuzzo,6189409,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,C,Chris VandeVelde (6189106),Chris VandeVelde,6189106,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Landon Ferraro (6189079),Landon Ferraro,6189079,2500,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,C,Jordan Nolan (6189068),Jordan Nolan,6189068,2500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,D,Mark Pysyk (6189361),Mark Pysyk,6189361,2500,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,LW,Johan Larsson (6189193),Johan Larsson,6189193,2500,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,C,Jordan Weal (6189109),Jordan Weal,6189109,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,RW,Chris Wagner (6189267),Chris Wagner,6189267,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,D,Kevin Gravel (6189378),Kevin Gravel,6189378,2500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Ben Street (6189052),Ben Street,6189052,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,LW,Nicolas Deslauriers (6189194),Nicolas Deslauriers,6189194,2500,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,RW,Tomas Jurco (6189283),Tomas Jurco,6189283,2500,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,RW,Dmitrij Jaskin (6189293),Dmitrij Jaskin,6189293,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,D,Joel Edmundson (6189410),Joel Edmundson,6189410,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,C,Daniel Catenacci (6189053),Daniel Catenacci,6189053,2500,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,LW,Andy Andreoff (6189205),Andy Andreoff,6189205,2500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,C,Nick Shore (6189070),Nick Shore,6189070,2500,LA@NJ 12:30PM ET,LA,
,,,,,,,,,,D,Alexey Marchenko (6189395),Alexey Marchenko,6189395,2500,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,D,Brandon Manning (6189426),Brandon Manning,6189426,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,C,Jeremy Welsh (6189096),Jeremy Welsh,6189096,2500,StL@TB 06:00PM ET,StL,
,,,,,,,,,,RW,Bobby Farnham (6189275),Bobby Farnham,6189275,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Luke Glendening (6189082),Luke Glendening,6189082,2500,Bos@Det 03:30PM ET,Det,
,,,,,,,,,,C,Scott Laughton (6189113),Scott Laughton,6189113,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,LW,Stefan Matteau (6189207),Stefan Matteau,6189207,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,C,Cedric Paquette (6189098),Cedric Paquette,6189098,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,D,Seth Helgeson (6189382),Seth Helgeson,6189382,2500,LA@NJ 12:30PM ET,NJ,
,,,,,,,,,,D,Chris Bigras (6189366),Chris Bigras,6189366,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,RW,Justin Bailey (6189268),Justin Bailey,6189268,2500,Col@Buf 12:30PM ET,Buf,
,,,,,,,,,,RW,Joel Vermin (6189296),Joel Vermin,6189296,2500,StL@TB 06:00PM ET,TB,
,,,,,,,,,,LW,Pierre-Edouard Bellemare (6189229),Pierre-Edouard Bellemare,6189229,2500,Phi@NYR 07:30PM ET,Phi,
,,,,,,,,,,LW,Andreas Martinsen (6189196),Andreas Martinsen,6189196,2500,Col@Buf 12:30PM ET,Col,
,,,,,,,,,,LW,Joonas Kemppainen (6189216),Joonas Kemppainen,6189216,2500,Bos@Det 03:30PM ET,Bos,
,,,,,,,,,,RW,Sergey Kalinin (6189276),Sergey Kalinin,6189276,2500,LA@NJ 12:30PM ET,NJ,
