"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14547-9715","SG","Marco","Belinelli","15.9","45","3700","SAC@NO","SAC","NO","","","",""
"14547-9935","C","Brandan","Wright","14.1","7","3700","MIL@MEM","MEM","MIL","O","Knee","",""
"14547-9737","SG","Nick","Young","11.1","37","3600","CHI@LAL","LAL","CHI","","","",""
"14547-14549","PF","Lavoy","Allen","14.4","44","3600","ATL@IND","IND","ATL","","","",""
"14547-12335","PF","Kevin","Seraphin","9.5","29","3600","NY@TOR","NY","TOR","","","",""
"14547-12344","PG","Greivis","Vasquez","15.6","16","3600","MIL@MEM","MIL","MEM","O","Ankle","",""
"14547-16368","SF","Mike","Scott","11.4","41","3600","ATL@IND","ATL","IND","","","",""
"14547-15417","SG","Solomon","Hill","7.6","23","3600","ATL@IND","IND","ATL","","","",""
"14547-18828","SG","Joseph","Young","7.7","20","3600","ATL@IND","IND","ATL","","","",""
"14547-55057","C","Jusuf","Nurkic","14.4","9","3600","DEN@WAS","DEN","WAS","","","",""
"14547-12445","SG","Gary","Neal","14.9","35","3600","DEN@WAS","WAS","DEN","GTD","Undisclosed","",""
"14547-15782","PG","Russ","Smith","3.7","15","3500","MIL@MEM","MEM","MIL","","","",""
"14547-9501","PF","Kris","Humphries","13.1","27","3500","DEN@WAS","WAS","DEN","O","Knee","",""
"14547-9503","PF","Drew","Gooden","10.1","14","3500","DEN@WAS","WAS","DEN","","","",""
"14547-18702","C","Robert","Sacre","7.9","15","3500","CHI@LAL","LAL","CHI","","","",""
"14547-17332","C","Tarik","Black","9.5","14","3500","CHI@LAL","LAL","CHI","","","",""
"14547-15520","SG","Sean","Kilpatrick","5.4","7","3500","DEN@WAS","DEN","WAS","","","",""
"14547-15792","C","Johnny","O'Bryant","8.5","43","3500","MIL@MEM","MIL","MEM","","","",""
"14547-20907","C","Shayne","Whittington","3.1","2","3500","ATL@IND","IND","ATL","","","",""
"14547-23920","PF","Anthony","Bennett","3.3","13","3500","NY@TOR","TOR","NY","","","",""
"14547-9478","SG","Kirk","Hinrich","8.4","28","3500","CHI@LAL","CHI","LAL","O","Quadriceps","",""
"14547-16293","SG","Norman","Powell","3.1","18","3500","NY@TOR","TOR","NY","","","",""
"14547-14554","PG","E'Twaun","Moore","8.6","32","3500","CHI@LAL","CHI","LAL","","","",""
"14547-9736","SF","Caron","Butler","5.5","9","3500","SAC@NO","SAC","NO","","","",""
"14547-23098","SF","Kostas","Papanikolaou","5.9","26","3500","DEN@WAS","DEN","WAS","","","",""
"14547-9734","SF","Mike","Miller","4.7","34","3500","DEN@WAS","DEN","WAS","","","",""
"14547-16063","PF","Eric","Moreland","3.8","5","3500","SAC@NO","SAC","NO","O","Foot","",""
"14547-9733","SG","Randy","Foye","11.8","46","3500","DEN@WAS","DEN","WAS","","","",""
"14547-12364","SG","James","Anderson","4.4","24","3500","SAC@NO","SAC","NO","","","",""
"14547-9731","C","Kosta","Koufos","16.7","44","3500","SAC@NO","SAC","NO","","","",""
