C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,C,Ryan Strome (6193148),Ryan Strome,6193148,3900,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,RW,Johan Franzen (6193185),Johan Franzen,6193185,3800,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Danny DeKeyser (6193212),Danny DeKeyser,6193212,3800,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Kevin Bieksa (6193218),Kevin Bieksa,6193218,3500,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,LW,Josh Bailey (6193171),Josh Bailey,6193171,3500,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,D,Niklas Kronwall (6193198),Niklas Kronwall,6193198,3300,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,C,Mikhail Grabovski (6193142),Mikhail Grabovski,6193142,3300,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,C,Andrew Cogliano (6193157),Andrew Cogliano,6193157,3200,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,LW,Micheal Ferland (6193180),Micheal Ferland,6193180,3200,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,C,Darren Helm (6193143),Darren Helm,6193143,3100,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,LW,Nikolay Kulemin (6193169),Nikolay Kulemin,6193169,3100,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,LW,Patrick Maroon (6193177),Patrick Maroon,6193177,3100,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,C,Joe Colborne (6193160),Joe Colborne,6193160,3100,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,C,Shawn Horcoff (6193152),Shawn Horcoff,6193152,3000,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,D,Marek Zidlicky (6193197),Marek Zidlicky,6193197,3000,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,D,Thomas Hickey (6193203),Thomas Hickey,6193203,3000,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,RW,David Jones (6193194),David Jones,6193194,2900,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,LW,Lance Bouma (6193179),Lance Bouma,6193179,2900,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,LW,Teemu Pulkkinen (6193174),Teemu Pulkkinen,6193174,2900,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,C,Ryan Garbutt (6193161),Ryan Garbutt,6193161,2900,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,RW,Cal Clutterbuck (6193187),Cal Clutterbuck,6193187,2800,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,D,Brendan Smith (6193204),Brendan Smith,6193204,2800,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,C,Mike Santorelli (6193159),Mike Santorelli,6193159,2800,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,D,Simon Despres (6193220),Simon Despres,6193220,2800,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,C,Markus Granlund (6193163),Markus Granlund,6193163,2800,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,D,Adam Pelech (6193211),Adam Pelech,6193211,2800,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,D,Kyle Quincey (6193200),Kyle Quincey,6193200,2700,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Clayton Stoner (6193217),Clayton Stoner,6193217,2700,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,LW,Matt Martin (6193172),Matt Martin,6193172,2700,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,C,Casey Cizikas (6193145),Casey Cizikas,6193145,2700,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,D,Josh Manson (6193226),Josh Manson,6193226,2700,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,RW,Steve Bernier (6193184),Steve Bernier,6193184,2600,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,D,Deryk Engelland (6193213),Deryk Engelland,6193213,2600,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,D,Jakub Kindl (6193201),Jakub Kindl,6193201,2600,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Jonathan Ericsson (6193202),Jonathan Ericsson,6193202,2600,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Brian Strait (6193207),Brian Strait,6193207,2600,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,LW,Brandon Bollig (6193178),Brandon Bollig,6193178,2600,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,D,Korbinian Holzer (6193222),Korbinian Holzer,6193222,2600,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,C,Riley Sheahan (6193146),Riley Sheahan,6193146,2600,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,C,Andreas Athanasiou (6193150),Andreas Athanasiou,6193150,2600,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,C,Josh Jooris (6193165),Josh Jooris,6193165,2600,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,LW,Nick Ritchie (6193183),Nick Ritchie,6193183,2600,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,LW,Eric Boulton (6193167),Eric Boulton,6193167,2500,Det@NYI 01:00PM ET,NYI,
,,,,,,,,,,C,Matt Stajan (6193153),Matt Stajan,6193153,2500,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,D,Ladislav Smid (6193216),Ladislav Smid,6193216,2500,Anh@Cgy 04:00PM ET,Cgy,
,,,,,,,,,,C,Nate Thompson (6193156),Nate Thompson,6193156,2500,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,LW,Drew Miller (6193168),Drew Miller,6193168,2500,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,LW,Harry Zolnierczyk (6193181),Harry Zolnierczyk,6193181,2500,Anh@Cgy 04:00PM ET,Anh,
,,,,,,,,,,RW,Tomas Jurco (6193189),Tomas Jurco,6193189,2500,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Xavier Ouellet (6193209),Xavier Ouellet,6193209,2500,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Alexey Marchenko (6193210),Alexey Marchenko,6193210,2500,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,C,Luke Glendening (6193149),Luke Glendening,6193149,2500,Det@NYI 01:00PM ET,Det,
,,,,,,,,,,D,Jakub Nakladal (6193228),Jakub Nakladal,6193228,2500,Anh@Cgy 04:00PM ET,Cgy,
