Rank,EntryId,EntryName,TimeRemaining,Points,Lineup
1949,349522987,awesomepappa3 (1/2),0,235.25,PG Stephen Curry SG Klay Thompson SF Giannis Antetokounmpo PF Jabari Parker C Greg Monroe F Andre Iguodala G Leandro Barbosa UTIL Shaun Livingston
1949,349530961,awesomepappa3 (2/2),0,235.25,PG Stephen Curry SG Klay Thompson SF Giannis Antetokounmpo PF Jabari Parker C Greg Monroe F Andre Iguodala G Leandro Barbosa UTIL Shaun Livingston
1956,349477896,tbally57 (1/2),0,235,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Greg Monroe F Andre Iguodala G Randy Foye UTIL Miles Plumlee
1956,349497901,mcobb32,0,235,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Draymond Green C Greg Monroe F Kyle Singler G Dion Waiters UTIL Enes Kanter
1956,349513783,EdAngelino (3/7),0,235,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Greg Monroe F Andre Iguodala G Randy Foye UTIL Miles Plumlee
1956,349530130,ScorpioKing21 (2/2),0,235,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Enes Kanter F Giannis Antetokounmpo G Klay Thompson UTIL Serge Ibaka
1960,349494697,klavino6 (3/6),0,234.75,PG Russell Westbrook SG O.J. Mayo SF Reggie Bullock PF Jabari Parker C Anderson Varejao F Tobias Harris G Stephen Curry UTIL Kentavious Caldwell-Pope
1960,349511063,moesky34,0,234.75,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Miles Plumlee
1960,349520326,roywhitley20 (2/2),0,234.75,PG Russell Westbrook SG Khris Middleton SF Kevin Durant PF Jabari Parker C Anderson Varejao F Andre Iguodala G Dion Waiters UTIL Aron Baynes
1960,349521277,Chucksiemon (3/4),0,234.75,PG Stephen Curry SG Dion Waiters SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Jabari Parker G Reggie Jackson UTIL Aron Baynes
1960,349522863,bobcatt13 (5/8),0,234.75,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Jabari Parker C Enes Kanter F Harrison Barnes G Michael Carter-Williams UTIL Shaun Livingston
1960,349522876,bobcatt13 (6/8),0,234.75,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Jabari Parker C Enes Kanter F Harrison Barnes G Michael Carter-Williams UTIL Shaun Livingston
1960,349528335,whitesoxfan615,0,234.75,PG Stephen Curry SG Khris Middleton SF Reggie Bullock PF Jabari Parker C Marreese Speights F Tobias Harris G Michael Carter-Williams UTIL Greg Monroe
1967,349520245,easyb.18,0,234.5,PG Stephen Curry SG Klay Thompson SF Marcus Morris PF Jabari Parker C Greg Monroe F Andre Iguodala G Michael Carter-Williams UTIL Randy Foye
1968,349498028,hughjhazz (1/2),0,234.25,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Jabari Parker C Miles Plumlee F Kyle Singler G Reggie Jackson UTIL Harrison Barnes
1968,349512013,hughjhazz (2/2),0,234.25,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Jabari Parker C Miles Plumlee F Kyle Singler G Reggie Jackson UTIL Harrison Barnes
1968,349521211,ballajones,0,234.25,PG Russell Westbrook SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Jabari Parker G Shaun Livingston UTIL Marreese Speights
1968,349521729,6G0D (11/21),0,234.25,PG Michael Carter-Williams SG Dion Waiters SF Giannis Antetokounmpo PF Serge Ibaka C Enes Kanter F Marcus Morris G Stephen Curry UTIL Harrison Barnes
1968,349523797,alrich2919 (1/3),0,234.25,PG Russell Westbrook SG Khris Middleton SF Marcus Morris PF Jabari Parker C Steven Adams F Andre Iguodala G Dion Waiters UTIL Greg Monroe
1968,349531542,kgraves727 (1/2),0,234.25,PG Russell Westbrook SG O.J. Mayo SF Kevin Durant PF James Michael McAdoo C Marreese Speights F Johnny O'Bryant G Stephen Curry UTIL Enes Kanter
1974,349515789,superjoe_33,0,234,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Draymond Green C Enes Kanter F Harrison Barnes G Dion Waiters UTIL Klay Thompson
1974,349531444,thugangel29 (2/3),0,234,PG Russell Westbrook SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Reggie Jackson UTIL Greg Monroe
1976,349504074,teejaycarroll (1/2),0,233.75,PG Russell Westbrook SG Andre Roberson SF Marcus Morris PF Draymond Green C Greg Monroe F Jabari Parker G Cameron Payne UTIL Enes Kanter
1976,349506238,Daddyn33dz1t,0,233.75,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Jabari Parker C Enes Kanter F Marcus Morris G Dion Waiters UTIL Andrew Bogut
1976,349509479,hoaglanr (50/50),0,233.75,PG Reggie Jackson SG Klay Thompson SF Tobias Harris PF Serge Ibaka C Greg Monroe F Jabari Parker G Michael Carter-Williams UTIL Andrew Bogut
1976,349518941,avirgile,0,233.75,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF Jabari Parker C Anderson Varejao F Reggie Bullock G O.J. Mayo UTIL Giannis Antetokounmpo
1976,349529764,6G0D (21/21),0,233.75,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Giannis Antetokounmpo G Russell Westbrook UTIL Enes Kanter
1976,349531147,tapster,0,233.75,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Enes Kanter F Jabari Parker G Randy Foye UTIL O.J. Mayo
1976,349531488,InterPhilly (2/3),0,233.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Enes Kanter F Marcus Morris G Michael Carter-Williams UTIL Andrew Bogut
1983,349498128,gamez999,0,233.5,PG Russell Westbrook SG Khris Middleton SF Harrison Barnes PF Serge Ibaka C Greg Monroe F Andre Iguodala G Dion Waiters UTIL Michael Carter-Williams
1984,349502928,solistino2 (2/3),0,233.25,PG Russell Westbrook SG Dion Waiters SF Tobias Harris PF Draymond Green C Andrew Bogut F Marcus Morris G Michael Carter-Williams UTIL Andre Iguodala
1984,349507054,Buck1949 (3/5),0,233.25,PG Russell Westbrook SG Dion Waiters SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Reggie Bullock G Stephen Curry UTIL Michael Carter-Williams
1984,349512617,Bobjr1297,0,233.25,PG Russell Westbrook SG O.J. Mayo SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Dion Waiters UTIL Stephen Curry
1984,349513667,JackRabbitZero (33/50),0,233.25,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Jabari Parker C Greg Monroe F Andre Iguodala G Shaun Livingston UTIL Andrew Bogut
1984,349513673,JackRabbitZero (39/50),0,233.25,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Jabari Parker C Andrew Bogut F Marcus Morris G Kentavious Caldwell-Pope UTIL Darrun Hilliard
1984,349514569,Buck1949 (4/5),0,233.25,PG Russell Westbrook SG Dion Waiters SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Reggie Bullock G Stephen Curry UTIL Michael Carter-Williams
1984,349514836,chrisforte40 (5/12),0,233.25,PG Stephen Curry SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Dion Waiters UTIL Russell Westbrook
1984,349520708,kensnowden (4/5),0,233.25,PG Russell Westbrook SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Dion Waiters UTIL Stephen Curry
1984,349523089,chrisforte40 (9/12),0,233.25,PG Stephen Curry SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Dion Waiters UTIL Russell Westbrook
1984,349530461,Buck1949 (5/5),0,233.25,PG Russell Westbrook SG Dion Waiters SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Reggie Bullock G Stephen Curry UTIL Michael Carter-Williams
1994,349506642,damuzieloh99 (1/2),0,233,PG Russell Westbrook SG Khris Middleton SF Marcus Morris PF Jabari Parker C Steven Adams F Harrison Barnes G Michael Carter-Williams UTIL Kentavious Caldwell-Pope
1994,349513275,kensnowden (3/5),0,233,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Giannis Antetokounmpo G O.J. Mayo UTIL Russell Westbrook
1994,349513682,JackRabbitZero (48/50),0,233,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Andrew Bogut
1994,349513773,Shaffner (43/50),0,233,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Andre Iguodala PF Jabari Parker C Anderson Varejao F Kevin Durant G Stephen Curry UTIL Andrew Bogut
1994,349514689,fishinchez (1/2),0,233,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Andrew Bogut
1994,349515453,affectus58 (1/2),0,233,PG Russell Westbrook SG Brandon Rush SF Kevin Durant PF Jabari Parker C Andre Drummond F Andre Iguodala G Randy Foye UTIL Marreese Speights
1994,349530494,timehealer,0,233,PG Stephen Curry SG Kentavious Caldwell-Pope SF Andre Iguodala PF Jabari Parker C Andrew Bogut F Kevin Durant G Michael Carter-Williams UTIL Anderson Varejao
2001,349507109,nilspatton,0,232.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Michael Carter-Williams UTIL Enes Kanter
2001,349512946,DJ2487 (2/6),0,232.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Andre Iguodala PF Draymond Green C Enes Kanter F Tobias Harris G Michael Carter-Williams UTIL Andrew Bogut
2001,349513653,JackRabbitZero (19/50),0,232.75,PG Stephen Curry SG O.J. Mayo SF Andre Iguodala PF Jabari Parker C Aron Baynes F Kevin Durant G Michael Carter-Williams UTIL Andrew Bogut
2001,349522462,LolololoLola (7/10),0,232.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Reggie Jackson UTIL Michael Carter-Williams
2005,349487903,jscott153,0,232.5,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Andrew Bogut F Andre Iguodala G Stephen Curry UTIL Khris Middleton
2005,349496649,Chrisdraftking,0,232.5,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Jabari Parker C Andrew Bogut F Andre Iguodala G Kentavious Caldwell-Pope UTIL Michael Carter-Williams
2005,349501486,blunt420smoker (2/2),0,232.5,PG Michael Carter-Williams SG O.J. Mayo SF Reggie Bullock PF Jabari Parker C Miles Plumlee F Harrison Barnes G Russell Westbrook UTIL Stephen Curry
2005,349501954,hoaglanr (36/50),0,232.5,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Dion Waiters UTIL Andre Drummond
2005,349505416,pathboyz15,0,232.5,PG Stephen Curry SG Brandon Rush SF Andre Iguodala PF Jabari Parker C Andrew Bogut F Tobias Harris G Klay Thompson UTIL Khris Middleton
2005,349513751,Shaffner (21/50),0,232.5,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Jabari Parker C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Kentavious Caldwell-Pope
2005,349514268,GatDatDude,0,232.5,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Jabari Parker C Andrew Bogut F Andre Iguodala G Kentavious Caldwell-Pope UTIL Michael Carter-Williams
2005,349514589,wolf85b (4/5),0,232.5,PG Michael Carter-Williams SG Khris Middleton SF Kevin Durant PF Jabari Parker C Greg Monroe F Andre Iguodala G Kentavious Caldwell-Pope UTIL Dion Waiters
2005,349516053,marse10 (1/3),0,232.5,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Jabari Parker C Andrew Bogut F Tobias Harris G Michael Carter-Williams UTIL Leandro Barbosa
2005,349521688,medicjay (1/3),0,232.5,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Dion Waiters UTIL Andre Drummond
2005,349521694,medicjay (2/3),0,232.5,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Dion Waiters UTIL Andre Drummond
2005,349521698,medicjay (3/3),0,232.5,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Dion Waiters UTIL Andre Drummond
2005,349528220,pwatkins400,0,232.5,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Jabari Parker C Miles Plumlee F Tobias Harris G Kentavious Caldwell-Pope UTIL Anderson Varejao
2005,349529236,Poisonfrog74 (4/4),0,232.5,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF James Michael McAdoo C Steven Adams F Tobias Harris G O.J. Mayo UTIL Marcus Morris
2005,349529616,Cnpjerob (5/11),0,232.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Andrew Bogut F Andre Iguodala G Khris Middleton UTIL Michael Carter-Williams
2005,349531353,LTTF (2/2),0,232.5,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Draymond Green C Enes Kanter F Harrison Barnes G Dion Waiters UTIL Randy Foye
2021,349506237,GRUMPASULO (1/3),0,232.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Russell Westbrook UTIL Randy Foye
2021,349506251,GRUMPASULO (2/3),0,232.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Russell Westbrook UTIL Randy Foye
2021,349506395,6G0D (2/21),0,232.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Reggie Jackson UTIL Andre Drummond
2021,349510637,lizzy7975,0,232.25,PG Russell Westbrook SG Anthony Morrow SF Kevin Durant PF Serge Ibaka C Enes Kanter F Justin Harper G Randy Foye UTIL Klay Thompson
2021,349511061,Heikox (2/3),0,232.25,PG Stephen Curry SG Klay Thompson SF Harrison Barnes PF Jabari Parker C Greg Monroe F Marcus Morris G Dion Waiters UTIL Miles Plumlee
2021,349512732,contra333,0,232.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Andrew Bogut F Andre Iguodala G Dion Waiters UTIL O.J. Mayo
2021,349520257,calvin1355 (1/2),0,232.25,PG Russell Westbrook SG Dion Waiters SF Harrison Barnes PF Joel Anthony C Andre Drummond F Andre Iguodala G Shaun Livingston UTIL Stephen Curry
2021,349523031,ThickyRoss (4/4),0,232.25,PG Reggie Jackson SG Klay Thompson SF Giannis Antetokounmpo PF Jabari Parker C Andrew Bogut F Reggie Bullock G Khris Middleton UTIL Tobias Harris
2021,349529596,GRUMPASULO (3/3),0,232.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Harrison Barnes G Russell Westbrook UTIL Randy Foye
2030,349507104,mannykutz (3/5),0,232,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Andre Iguodala G Dion Waiters UTIL Enes Kanter
2030,349531722,KingPatriots91 (2/2),0,232,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF John Henson C Andrew Bogut F Jabari Parker G Steve Blake UTIL Shaun Livingston
2032,349500342,oaks101 (3/4),0,231.75,PG Stephen Curry SG Dion Waiters SF Marcus Morris PF Jabari Parker C Andre Drummond F Harrison Barnes G O.J. Mayo UTIL Kentavious Caldwell-Pope
2032,349505023,tigersrgreat (1/5),0,231.75,PG Michael Carter-Williams SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Enes Kanter F Jabari Parker G Kentavious Caldwell-Pope UTIL Greg Monroe
2032,349506944,cmccallwx (2/4),0,231.75,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Draymond Green C Andrew Bogut F Giannis Antetokounmpo G O.J. Mayo UTIL Dion Waiters
2032,349515871,BMT46gear (1/4),0,231.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Jabari Parker C Miles Plumlee F Tobias Harris G Michael Carter-Williams UTIL O.J. Mayo
2036,349493433,KingRagnar1 (1/3),0,231.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Michael Carter-Williams UTIL Dion Waiters
2036,349520287,JLee807 (1/2),0,231.5,PG Russell Westbrook SG Khris Middleton SF Andre Iguodala PF Jabari Parker C Andrew Bogut F Tobias Harris G Klay Thompson UTIL Steve Blake
2038,349509327,jasonstephens79,0,231.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Draymond Green C Enes Kanter F Tobias Harris G Reggie Jackson UTIL Harrison Barnes
2038,349515846,brokeass40,0,231.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Andre Iguodala PF Jabari Parker C Andre Drummond F Giannis Antetokounmpo G Leandro Barbosa UTIL Shaun Livingston
2038,349523794,Antmonty7 (2/2),0,231.25,PG Russell Westbrook SG O.J. Mayo SF Giannis Antetokounmpo PF Serge Ibaka C Greg Monroe F Andre Iguodala G Dion Waiters UTIL Kentavious Caldwell-Pope
2041,349512770,Don_Tr0n (1/2),0,231,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF Joel Anthony C Andrew Bogut F Marcus Morris G Reggie Jackson UTIL Harrison Barnes
2041,349521795,sphere3d,0,231,PG Russell Westbrook SG Dion Waiters SF Reggie Bullock PF Jabari Parker C Steven Adams F Harrison Barnes G Stephen Curry UTIL Kentavious Caldwell-Pope
2041,349538494,BMT46gear (3/4),0,231,PG Reggie Jackson SG O.J. Mayo SF Kevin Durant PF Jabari Parker C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Dion Waiters
2041,349538566,BMT46gear (4/4),0,231,PG Reggie Jackson SG O.J. Mayo SF Kevin Durant PF Jabari Parker C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Dion Waiters
2045,349486843,tonyzanotti (1/2),0,230.75,PG Russell Westbrook SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Greg Monroe F Johnny O'Bryant G Kentavious Caldwell-Pope UTIL Andrew Bogut
2045,349496473,solistino2 (1/3),0,230.75,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Jabari Parker C Enes Kanter F Andre Iguodala G Kentavious Caldwell-Pope UTIL Dion Waiters
2045,349506679,Moose02,0,230.75,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Jabari Parker C Andrew Bogut F Johnny O'Bryant G Dion Waiters UTIL Shaun Livingston
2045,349513652,JackRabbitZero (18/50),0,230.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Harrison Barnes PF Jabari Parker C Aron Baynes F Andre Iguodala G Stephen Curry UTIL Shaun Livingston
2045,349528436,dana522,0,230.75,PG Stephen Curry SG Klay Thompson SF Tobias Harris PF Jabari Parker C Greg Monroe F Andre Iguodala G Shaun Livingston UTIL Andrew Bogut
2045,349530865,Pinkman187 (48/50),0,230.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Aron Baynes F Giannis Antetokounmpo G Michael Carter-Williams UTIL Steven Adams
2051,349508400,samoedaddy (2/2),0,230.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Greg Monroe F Andre Iguodala G Dion Waiters UTIL Marcus Morris
2052,349518558,shammmy (13/13),0,230.25,PG Stephen Curry SG Dion Waiters SF Reggie Bullock PF Jabari Parker C Greg Monroe F Giannis Antetokounmpo G Shaun Livingston UTIL Khris Middleton
2053,349496264,JMHagins,0,230,PG Russell Westbrook SG Dion Waiters SF Tobias Harris PF Jabari Parker C Enes Kanter F Andre Iguodala G Klay Thompson UTIL Marcus Morris
2053,349530050,Wreckincrew7337,0,230,PG Reggie Jackson SG Dion Waiters SF Kevin Durant PF Jabari Parker C Greg Monroe F Andre Iguodala G O.J. Mayo UTIL Tobias Harris
2055,349515392,darkness2133,0,229.75,PG Stephen Curry SG O.J. Mayo SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Tobias Harris G Kentavious Caldwell-Pope UTIL Enes Kanter
2056,349496640,shadowlurker67 (1/2),0,229.5,PG Stephen Curry SG Dion Waiters SF Marcus Morris PF Jabari Parker C Andrew Bogut F Tobias Harris G Kentavious Caldwell-Pope UTIL Khris Middleton
2056,349518825,wallst79 (2/2),0,229.5,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Andre Iguodala PF Jabari Parker C Marreese Speights F Harrison Barnes G O.J. Mayo UTIL Stephen Curry
2056,349521119,colton44 (2/2),0,229.5,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Jabari Parker C Andrew Bogut F Tobias Harris G Kentavious Caldwell-Pope UTIL Dion Waiters
2056,349531239,lid49 (8/8),0,229.5,PG Russell Westbrook SG Anthony Morrow SF Tobias Harris PF Serge Ibaka C Marreese Speights F Harrison Barnes G Dion Waiters UTIL Stephen Curry
2060,349511494,smackdembitzis,0,229.25,PG Stephen Curry SG Klay Thompson SF Giannis Antetokounmpo PF Jabari Parker C Greg Monroe F Andre Iguodala G Shaun Livingston UTIL Randy Foye
2061,349521948,PayMeMore (1/2),0,229,PG Russell Westbrook SG Khris Middleton SF Kevin Durant PF Jabari Parker C Andrew Bogut F Andre Iguodala G Randy Foye UTIL Aron Baynes
2062,349507726,lid49 (1/8),0,228.75,PG Michael Carter-Williams SG Klay Thompson SF Andre Iguodala PF Jabari Parker C Andrew Bogut F Giannis Antetokounmpo G Reggie Jackson UTIL Khris Middleton
2062,349512901,dlandry13 (2/2),0,228.75,PG Leandro Barbosa SG Dion Waiters SF Giannis Antetokounmpo PF Draymond Green C Greg Monroe F Marcus Morris G Khris Middleton UTIL Jabari Parker
2062,349538384,galist100,0,228.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Marreese Speights F Giannis Antetokounmpo G Randy Foye UTIL Shaun Livingston
2065,349495897,mannykutz (1/5),0,228.5,PG Stephen Curry SG Dion Waiters SF Giannis Antetokounmpo PF Draymond Green C Andrew Bogut F Marcus Morris G Randy Foye UTIL Kentavious Caldwell-Pope
2065,349506459,Orangepower75,0,228.5,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Harrison Barnes PF Jabari Parker C Steven Adams F Andre Iguodala G Randy Foye UTIL Stephen Curry
2065,349518359,bamafan11,0,228.5,PG Reggie Jackson SG Klay Thompson SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Michael Carter-Williams UTIL Enes Kanter
2065,349523763,hardrock2044,0,228.5,PG Russell Westbrook SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Michael Carter-Williams UTIL Cameron Payne
2065,349524113,stubner (14/21),0,228.5,PG Shaun Livingston SG Dion Waiters SF Kevin Durant PF Draymond Green C Greg Monroe F Giannis Antetokounmpo G O.J. Mayo UTIL Andrew Bogut
2065,349524118,stubner (15/21),0,228.5,PG Shaun Livingston SG Dion Waiters SF Kevin Durant PF Draymond Green C Greg Monroe F Giannis Antetokounmpo G O.J. Mayo UTIL Andrew Bogut
2065,349538573,stubner (21/21),0,228.5,PG Shaun Livingston SG Dion Waiters SF Kevin Durant PF Draymond Green C Greg Monroe F Giannis Antetokounmpo G O.J. Mayo UTIL Andrew Bogut
2072,349505061,boogie99 (1/2),0,228.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Harrison Barnes PF Draymond Green C Anderson Varejao F Kyle Singler G Stephen Curry UTIL Cameron Payne
2072,349507319,tclipp,0,228.25,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Jabari Parker C Enes Kanter F Harrison Barnes G Kentavious Caldwell-Pope UTIL Andrew Bogut
2072,349507542,xToni1 (2/20),0,228.25,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Tobias Harris G Dion Waiters UTIL Anderson Varejao
2072,349521107,seanace30,0,228.25,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Anderson Varejao F Tobias Harris G Dion Waiters UTIL Steven Adams
2072,349522929,xToni1 (11/20),0,228.25,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Tobias Harris G Dion Waiters UTIL Anderson Varejao
2072,349522933,xToni1 (12/20),0,228.25,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Tobias Harris G Dion Waiters UTIL Anderson Varejao
2072,349523119,xToni1 (14/20),0,228.25,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Tobias Harris G Dion Waiters UTIL Anderson Varejao
2072,349528433,eddybraveaux (2/2),0,228.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Draymond Green C Andrew Bogut F Marcus Morris G Dion Waiters UTIL Marreese Speights
2072,349530945,xToni1 (19/20),0,228.25,PG Stephen Curry SG Khris Middleton SF Giannis Antetokounmpo PF Jabari Parker C Steven Adams F Tobias Harris G Dion Waiters UTIL Anderson Varejao
2081,349495025,skelitor78,0,228,PG Russell Westbrook SG O.J. Mayo SF Harrison Barnes PF James Michael McAdoo C Enes Kanter F Andre Iguodala G Stephen Curry UTIL Reggie Jackson
2081,349506261,DJ2487 (1/6),0,228,PG Michael Carter-Williams SG Khris Middleton SF Kevin Durant PF Jabari Parker C Andrew Bogut F Andre Iguodala G O.J. Mayo UTIL Giannis Antetokounmpo
2081,349513733,Shaffner (3/50),0,228,PG Russell Westbrook SG Klay Thompson SF Tobias Harris PF Jabari Parker C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Anderson Varejao
2081,349518444,TheManVela,0,228,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Enes Kanter F Reggie Bullock G Michael Carter-Williams UTIL Giannis Antetokounmpo
2081,349518547,shammmy (12/13),0,228,PG Stephen Curry SG Dion Waiters SF Reggie Bullock PF Jabari Parker C Greg Monroe F Giannis Antetokounmpo G Shaun Livingston UTIL Reggie Jackson
2081,349530855,Pinkman187 (38/50),0,228,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Jabari Parker C Andrew Bogut F Giannis Antetokounmpo G Michael Carter-Williams UTIL Steven Adams
2087,349501938,hoaglanr (28/50),0,227.75,PG Michael Carter-Williams SG Klay Thompson SF Tobias Harris PF Jabari Parker C Greg Monroe F Marcus Morris G Reggie Jackson UTIL O.J. Mayo
2087,349502764,4wood4,0,227.75,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Joel Anthony C Andrew Bogut F Johnny O'Bryant G Stephen Curry UTIL Miles Plumlee
2087,349513659,JackRabbitZero (25/50),0,227.75,PG Stephen Curry SG Khris Middleton SF Andre Iguodala PF Jabari Parker C Aron Baynes F Giannis Antetokounmpo G Kentavious Caldwell-Pope UTIL Andrew Bogut
