PG,SG,SF,PF,C,G,F,UTIL,,Instructions
,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,SF,Jeremy Evans (6340587),Jeremy Evans,6340587,3000,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,C,Tiago Splitter (6340699),Tiago Splitter,6340699,3000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,PF,Justin Harper (6340623),Justin Harper,6340623,3000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PF,Mike Scott (6340643),Mike Scott,6340643,3000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,SF,James Johnson (6340557),James Johnson,6340557,3000,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,SF,Kyle Singler (6340549),Kyle Singler,6340549,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,SF,Marcus Thornton (6340568),Marcus Thornton,6340568,3000,Was@Den 09:30PM ET,Was,
,,,,,,,,,PF,J.J. Hickson (6340629),J.J. Hickson,6340629,3000,Was@Den 09:30PM ET,Was,
,,,,,,,,,C,Lavoy Allen (6340706),Lavoy Allen,6340706,3000,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SF,Michael Beasley (6340576),Michael Beasley,6340576,3000,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,PG,Andrew Goudelock (6340457),Andrew Goudelock,6340457,3000,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SF,Orlando Johnson (6340544),Orlando Johnson,6340544,3000,NO@Mil 07:30PM ET,NO,
,,,,,,,,,PG,Jorge Gutierrez (6340458),Jorge Gutierrez,6340458,3000,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,SF,Luke Babbitt (6340545),Luke Babbitt,6340545,3000,NO@Mil 07:30PM ET,NO,
,,,,,,,,,PF,Andrew Nicholson (6340656),Andrew Nicholson,6340656,3000,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,SG,Ian Clark (6340479),Ian Clark,6340479,3000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,SG,Lamar Patterson (6340520),Lamar Patterson,6340520,3000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,C,Shayne Whittington (6340707),Shayne Whittington,6340707,3000,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SF,Solomon Hill (6340590),Solomon Hill,6340590,3000,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SG,John Jenkins (6340481),John Jenkins,6340481,3000,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,PG,Troy Daniels (6340460),Troy Daniels,6340460,3000,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,C,Mike Muscala (6340701),Mike Muscala,6340701,3000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,SG,Andre Roberson (6340492),Andre Roberson,6340492,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,SG,Bryce Dejean-Jones (6340486),Bryce Dejean-Jones,6340486,3000,NO@Mil 07:30PM ET,NO,
,,,,,,,,,SG,Tim Hardaway Jr. (6340521),Tim Hardaway Jr.,6340521,3000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,PG,Phil Pressey (6340421),Phil Pressey,6340421,3000,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,SG,Jarell Eddie (6340511),Jarell Eddie,6340511,3000,Was@Den 09:30PM ET,Was,
,,,,,,,,,SF,Josh Huestis (6340551),Josh Huestis,6340551,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,PF,Dwight Powell (6340650),Dwight Powell,6340650,3000,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,PG,Kendall Marshall (6340447),Kendall Marshall,6340447,3000,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,PG,Shabazz Napier (6340475),Shabazz Napier,6340475,3000,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,C,Boban Marjanovic (6340674),Boban Marjanovic,6340674,3000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,SF,Jonathon Simmons (6340552),Jonathon Simmons,6340552,3000,OKC@SA 08:30PM ET,SA,
,,,,,,,,,SF,Devyn Marble (6340594),Devyn Marble,6340594,3000,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,SG,Joe Young (6340527),Joe Young,6340527,3000,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,C,Salah Mejri (6340708),Salah Mejri,6340708,3000,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,PF,Donatas Motiejunas (6340636),Donatas Motiejunas,6340636,3000,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SF,Pat Connaughton (6340595),Pat Connaughton,6340595,3000,Orl@Por 10:30PM ET,Por,
,,,,,,,,,SG,Darrun Hilliard (6340504),Darrun Hilliard,6340504,3000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PG,Spencer Dinwiddie (6340448),Spencer Dinwiddie,6340448,3000,Det@Phi 07:00PM ET,Det,
,,,,,,,,,PF,Johnny O'Bryant (6340606),Johnny O'Bryant,6340606,3000,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SF,K.J. McDaniels (6340578),K.J. McDaniels,6340578,3000,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,C,Dewayne Dedmon (6340713),Dewayne Dedmon,6340713,3000,Orl@Por 10:30PM ET,Orl,
,,,,,,,,,PF,Alan Williams (6340600),Alan Williams,6340600,3000,Pho@GS 10:30PM ET,Pho,
,,,,,,,,,PF,James Michael McAdoo (6340601),James Michael McAdoo,6340601,3000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,PF,Rakeem Christmas (6340651),Rakeem Christmas,6340651,3000,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,SF,Jakarr Sampson (6340571),Jakarr Sampson,6340571,3000,Was@Den 09:30PM ET,Den,
,,,,,,,,,SG,Norman Powell (6340500),Norman Powell,6340500,3000,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,C,Lucas Nogueira (6340681),Lucas Nogueira,6340681,3000,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,SF,Sam Dekker (6340579),Sam Dekker,6340579,3000,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SG,Jordan Adams (6340522),Jordan Adams,6340522,3000,Mem@Atl 07:30PM ET,Mem,
,,,,,,,,,SF,Justin Anderson (6340591),Justin Anderson,6340591,3000,Ind@Dal 02:00PM ET,Dal,
,,,,,,,,,PF,Montrezl Harrell (6340637),Montrezl Harrell,6340637,3000,Hou@Cha 07:00PM ET,Hou,
,,,,,,,,,SF,Glenn Robinson III (6340592),Glenn Robinson III,6340592,3000,Ind@Dal 02:00PM ET,Ind,
,,,,,,,,,PF,Mitch McGary (6340613),Mitch McGary,6340613,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,C,Joffrey Lauvergne (6340688),Joffrey Lauvergne,6340688,3000,Was@Den 09:30PM ET,Den,
,,,,,,,,,PG,Delon Wright (6340441),Delon Wright,6340441,3000,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,PG,Tyler Ennis (6340431),Tyler Ennis,6340431,3000,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,PF,Noah Vonleh (6340658),Noah Vonleh,6340658,3000,Orl@Por 10:30PM ET,Por,
,,,,,,,,,PG,Aaron Harrison (6340461),Aaron Harrison,6340461,3000,Hou@Cha 07:00PM ET,Cha,
,,,,,,,,,PG,Cameron Payne (6340437),Cameron Payne,6340437,3000,OKC@SA 08:30PM ET,OKC,
,,,,,,,,,C,Joel Embiid (6340685),Joel Embiid,6340685,3000,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,SF,Bruno Caboclo (6340558),Bruno Caboclo,6340558,3000,Mia@Tor 07:00PM ET,Tor,
,,,,,,,,,SF,Damien Inglis (6340547),Damien Inglis,6340547,3000,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,C,Walter Tavares (6340702),Walter Tavares,6340702,3000,Mem@Atl 07:30PM ET,Atl,
,,,,,,,,,PF,Cliff Alexander (6340659),Cliff Alexander,6340659,3000,Orl@Por 10:30PM ET,Por,
,,,,,,,,,SF,Kelly Oubre Jr. (6340572),Kelly Oubre Jr.,6340572,3000,Was@Den 09:30PM ET,Was,
,,,,,,,,,PF,Kevon Looney (6340602),Kevon Looney,6340602,3000,Pho@GS 10:30PM ET,GS,
,,,,,,,,,SG,Rashad Vaughn (6340487),Rashad Vaughn,6340487,3000,NO@Mil 07:30PM ET,Mil,
,,,,,,,,,SF,Luis Montero (6340597),Luis Montero,6340597,3000,Orl@Por 10:30PM ET,Por,
,,,,,,,,,SF,Axel Toupane (6340573),Axel Toupane,6340573,3000,Was@Den 09:30PM ET,Den,
