"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14462-23799","PF","Mitch","McGary","2.1","12","3500","OKC@DEN","OKC","DEN","","","",""
"14462-23800","SF","Glenn","Robinson III","7.2","26","3500","IND@PHO","IND","PHO","","","",""
"14462-9649","PF","Nick","Collison","7.1","36","3500","OKC@DEN","OKC","DEN","","","",""
"14462-23220","SF","Chris","Copeland","3.6","20","3500","MIL@MIA","MIL","MIA","","","",""
"14462-58661","SG","Rashad","Vaughn","5.1","35","3500","MIL@MIA","MIL","MIA","","","",""
"14462-16925","PF","Jarnell","Stokes","1.2","2","3500","MIL@MIA","MIA","MIL","","","",""
"14462-16202","PF","Rakeem","Christmas","0","0","3500","IND@PHO","IND","PHO","","","",""
"14462-9680","PF","Amar'e","Stoudemire","8.1","13","3500","MIL@MIA","MIA","MIL","","","",""
"14462-9682","PG","Andre","Miller","8.6","19","3500","MIN@NO","MIN","NO","","","",""
"14462-15964","PG","Lorenzo","Brown","6.9","3","3500","IND@PHO","PHO","IND","","","",""
"14462-55061","SF","Damien","Inglis","2.7","8","3500","MIL@MIA","MIL","MIA","","","",""
"14462-15475","PF","Cory","Jefferson","4.3","6","3500","IND@PHO","PHO","IND","","","",""
"14462-16233","SG","Josh","Richardson","3.7","18","3500","MIL@MIA","MIA","MIL","","","",""
"14462-42689","PG","Tyler","Ennis","5.7","18","3500","MIL@MIA","MIL","MIA","","","",""
"14462-9928","SF","Sonny","Weems","5.3","20","3500","IND@PHO","PHO","IND","","","",""
"14462-9461","PF","Kevin","Garnett","12.3","36","3500","MIN@NO","MIN","NO","","","",""
"14462-40209","C","Joffrey","Lauvergne","16.8","22","3500","OKC@DEN","DEN","OKC","","","",""
"14462-9463","C","Kendrick","Perkins","6.1","9","3500","MIN@NO","NO","MIN","","","",""
"14462-9942","SF","Chase","Budinger","10.1","37","3500","IND@PHO","IND","PHO","","","",""
"14462-9940","PF","Dante","Cunningham","10.3","39","3500","MIN@NO","NO","MIN","","","",""
"14462-9466","PG","D.J.","Augustin","8.5","32","3500","OKC@DEN","OKC","DEN","","","",""
